contract_id,month_index,logins_total,active_users,leads_created,opportunities_created,reports_generated,feature_adoption_score
1559,4,98,14,14,4,14,0.5944541726873601
1559,5,70,14,14,7,0,0.5944541726873601
1559,6,112,14,42,24,0,0.5944541726873601
1559,7,168,14,28,17,0,0.5944541726873601
1559,8,28,14,0,0,14,0.5944541726873601
1560,0,64,8,32,20,0,0.5883412897811874
1560,1,64,8,24,9,0,0.5883412897811874
1560,2,64,8,8,2,32,0.5883412897811874
1560,3,88,8,24,9,8,0.5883412897811874
1560,4,88,8,40,16,0,0.5883412897811874
1561,0,153,17,68,41,0,0.5205593985782654
1561,1,51,17,17,5,0,0.5205593985782654
1561,2,85,17,17,9,0,0.5205593985782654
1561,3,102,17,34,22,17,0.5205593985782654
1561,4,68,17,51,21,51,0.5205593985782654
1562,0,77,7,7,4,7,0.6927190688979736
1562,1,98,7,35,13,0,0.6927190688979736
1562,2,42,7,21,11,0,0.6927190688979736
1562,3,56,7,21,12,7,0.6927190688979736
1562,4,56,7,14,6,7,0.6927190688979736
1563,0,5,1,0,0,1,0.2577471421078017
1563,1,5,1,1,0,2,0.2577471421078017
1563,2,8,1,7,3,1,0.2577471421078017
1563,3,10,1,2,0,0,0.2577471421078017
1563,4,15,1,5,2,1,0.2577471421078017
1563,5,10,1,2,1,1,0.2577471421078017
1563,6,10,1,3,1,1,0.2577471421078017
1564,0,26,2,8,2,4,0.20559509586143393
1564,1,22,2,8,4,2,0.20559509586143393
1564,2,6,2,2,0,2,0.20559509586143393
1564,3,12,2,0,0,0,0.20559509586143393
1564,4,14,2,2,0,4,0.20559509586143393
1564,5,18,2,2,0,0,0.20559509586143393
1564,6,36,2,4,2,0,0.20559509586143393
1564,7,24,2,4,1,4,0.20559509586143393
1565,0,28,4,4,1,4,0.14446122936648717
1565,1,48,4,12,5,4,0.14446122936648717
1565,2,52,4,4,1,8,0.14446122936648717
1565,3,20,4,4,2,0,0.14446122936648717
1565,4,40,4,0,0,4,0.14446122936648717
1565,5,40,4,8,4,0,0.14446122936648717
1566,0,108,12,24,16,12,0.5850691801111408
1566,1,120,12,24,12,12,0.5850691801111408
1566,2,60,12,12,5,24,0.5850691801111408
1566,3,48,12,12,8,12,0.5850691801111408
1566,4,96,12,36,20,0,0.5850691801111408
1566,5,96,12,36,16,36,0.5850691801111408
1566,6,48,12,0,0,48,0.5850691801111408
1566,7,144,12,24,12,24,0.5850691801111408
1567,0,15,3,18,7,0,0.4939690207321214
1567,1,15,3,6,3,6,0.4939690207321214
1567,2,21,3,3,0,0,0.4939690207321214
1567,3,15,3,3,1,3,0.4939690207321214
1567,4,21,3,6,2,3,0.4939690207321214
1567,5,27,3,0,0,0,0.4939690207321214
1567,6,24,3,3,0,6,0.4939690207321214
1568,0,288,24,72,42,0,0.6949089522942791
1568,1,216,24,96,29,0,0.6949089522942791
1568,2,120,24,96,30,0,0.6949089522942791
1568,3,312,24,96,41,24,0.6949089522942791
1568,4,120,24,24,9,72,0.6949089522942791
1568,5,312,24,0,0,24,0.6949089522942791
1569,0,14,2,4,2,2,0.3722157211870766
1569,1,16,2,2,1,4,0.3722157211870766
1569,2,14,2,8,5,4,0.3722157211870766
1569,3,14,2,8,5,4,0.3722157211870766
1569,4,10,2,4,1,2,0.3722157211870766
1569,5,16,2,4,1,0,0.3722157211870766
1569,6,10,2,2,1,6,0.3722157211870766
1570,0,156,26,78,26,78,0.30169960823854475
1570,1,156,26,52,31,0,0.30169960823854475
1570,2,260,26,78,23,26,0.30169960823854475
1570,3,338,26,78,39,52,0.30169960823854475
1570,4,182,26,52,27,52,0.30169960823854475
1570,5,286,26,52,33,0,0.30169960823854475
1571,0,88,8,0,0,8,0.5505573875272761
1571,1,64,8,16,9,8,0.5505573875272761
1571,2,56,8,8,5,8,0.5505573875272761
1571,3,40,8,32,11,16,0.5505573875272761
1571,4,104,8,8,5,8,0.5505573875272761
1571,5,48,8,24,11,8,0.5505573875272761
1571,6,88,8,0,0,8,0.5505573875272761
1571,7,48,8,8,3,8,0.5505573875272761
1571,8,88,8,24,14,8,0.5505573875272761
1571,9,64,8,16,10,0,0.5505573875272761
1572,0,72,9,36,17,9,0.5640340285269855
1572,1,90,9,9,4,9,0.5640340285269855
1572,2,90,9,45,30,0,0.5640340285269855
1572,3,72,9,54,33,9,0.5640340285269855
1572,4,45,9,18,7,27,0.5640340285269855
1572,5,81,9,9,5,18,0.5640340285269855
1572,6,99,9,9,5,9,0.5640340285269855
1572,7,18,9,36,20,9,0.5640340285269855
1572,8,54,9,0,0,27,0.5640340285269855
1573,0,48,12,36,16,0,0.62267484947664
1573,1,132,12,12,6,0,0.62267484947664
1573,2,108,12,48,18,12,0.62267484947664
1573,3,96,12,12,7,0,0.62267484947664
1573,4,84,12,12,6,24,0.62267484947664
1573,5,108,12,24,14,12,0.62267484947664
1573,6,72,12,12,4,12,0.62267484947664
1574,0,95,19,38,26,0,0.49909936620141476
1574,1,342,19,19,6,38,0.49909936620141476
1574,2,152,19,38,18,0,0.49909936620141476
1574,3,171,19,38,21,19,0.49909936620141476
1574,4,95,19,38,24,0,0.49909936620141476
1574,5,133,19,38,19,38,0.49909936620141476
1574,6,114,19,38,24,0,0.49909936620141476
1574,7,209,19,57,33,0,0.49909936620141476
1575,0,30,6,0,0,0,0.193918296807991
1575,1,60,6,18,7,18,0.193918296807991
1575,2,24,6,12,6,0,0.193918296807991
1575,3,48,6,12,6,6,0.193918296807991
1575,4,78,6,6,3,18,0.193918296807991
1575,5,60,6,0,0,0,0.193918296807991
1575,6,48,6,6,2,6,0.193918296807991
1575,7,60,6,18,10,0,0.193918296807991
1576,0,40,5,5,2,0,0.9100838007329047
1576,1,25,5,15,6,10,0.9100838007329047
1576,2,50,5,10,4,10,0.9100838007329047
1576,3,70,5,15,7,5,0.9100838007329047
1576,4,45,5,15,6,15,0.9100838007329047
1576,5,45,5,10,6,5,0.9100838007329047
1576,6,30,5,15,7,0,0.9100838007329047
1576,7,30,5,0,0,0,0.9100838007329047
1576,8,60,5,5,2,0,0.9100838007329047
1576,9,40,5,5,3,0,0.9100838007329047
1576,10,30,5,5,2,5,0.9100838007329047
1576,11,45,5,10,5,10,0.9100838007329047
1576,12,45,5,0,0,0,0.9100838007329047
1576,13,50,5,10,5,5,0.9100838007329047
1577,0,98,14,14,5,14,0.6100942856436676
1577,1,84,14,70,35,14,0.6100942856436676
1577,2,98,14,56,33,0,0.6100942856436676
1577,3,126,14,28,15,0,0.6100942856436676
1577,4,126,14,42,28,14,0.6100942856436676
1577,5,70,14,14,5,28,0.6100942856436676
1577,6,126,14,42,13,14,0.6100942856436676
1577,7,42,14,14,8,14,0.6100942856436676
1577,8,70,14,14,9,0,0.6100942856436676
1578,0,112,14,42,15,28,0.7867556132730792
1578,1,154,14,14,5,28,0.7867556132730792
1578,2,70,14,42,13,56,0.7867556132730792
1578,3,112,14,0,0,0,0.7867556132730792
1578,4,70,14,0,0,42,0.7867556132730792
1578,5,70,14,28,8,14,0.7867556132730792
1578,6,98,14,84,28,28,0.7867556132730792
1579,0,221,17,17,9,17,0.7004836665826483
1579,1,136,17,17,11,0,0.7004836665826483
1579,2,102,17,0,0,17,0.7004836665826483
1579,3,136,17,34,17,0,0.7004836665826483
1579,4,187,17,85,53,0,0.7004836665826483
1579,5,136,17,17,6,34,0.7004836665826483
1579,6,34,17,51,16,0,0.7004836665826483
1579,7,136,17,17,8,0,0.7004836665826483
1580,0,72,8,24,14,8,0.8271445867723473
1580,1,72,8,8,4,0,0.8271445867723473
1580,2,112,8,8,3,0,0.8271445867723473
1580,3,72,8,32,14,8,0.8271445867723473
1580,4,96,8,16,10,8,0.8271445867723473
1580,5,64,8,32,18,8,0.8271445867723473
1580,6,56,8,8,3,8,0.8271445867723473
1580,7,64,8,48,25,8,0.8271445867723473
1580,8,40,8,32,18,16,0.8271445867723473
1581,0,110,22,44,28,44,0.6324077479041786
1581,1,110,22,0,0,0,0.6324077479041786
1581,2,132,22,0,0,44,0.6324077479041786
1581,3,132,22,22,14,22,0.6324077479041786
1581,4,132,22,22,15,0,0.6324077479041786
1581,5,220,22,22,11,0,0.6324077479041786
1581,6,132,22,22,12,44,0.6324077479041786
1581,7,264,22,22,11,0,0.6324077479041786
1581,8,132,22,66,27,22,0.6324077479041786
1582,0,72,9,18,6,0,0.24776354875289966
1582,1,72,9,9,6,18,0.24776354875289966
1582,2,90,9,27,11,0,0.24776354875289966
1582,3,54,9,9,5,0,0.24776354875289966
1582,4,45,9,27,17,18,0.24776354875289966
1583,0,78,6,24,8,12,0.46806413722976326
1583,1,18,6,12,5,6,0.46806413722976326
1583,2,66,6,6,2,0,0.46806413722976326
1583,3,60,6,30,11,0,0.46806413722976326
1583,4,48,6,18,8,6,0.46806413722976326
1583,5,48,6,18,11,6,0.46806413722976326
1583,6,48,6,6,3,0,0.46806413722976326
1583,7,54,6,6,3,6,0.46806413722976326
1584,0,99,9,9,4,9,0.5046083527701007
1584,1,36,9,27,13,0,0.5046083527701007
1584,2,54,9,9,3,0,0.5046083527701007
1584,3,81,9,0,0,9,0.5046083527701007
1584,4,81,9,9,3,0,0.5046083527701007
1584,5,72,9,18,11,9,0.5046083527701007
1584,6,135,9,18,10,9,0.5046083527701007
1585,0,45,5,20,8,10,0.5183212853227501
1585,1,25,5,5,2,10,0.5183212853227501
1585,2,40,5,15,8,0,0.5183212853227501
1585,3,20,5,5,2,10,0.5183212853227501
1585,4,75,5,10,4,0,0.5183212853227501
1586,0,58,29,87,28,29,0.83649969553316
1586,1,377,29,174,77,29,0.83649969553316
1586,2,261,29,58,32,0,0.83649969553316
1586,3,174,29,29,17,0,0.83649969553316
1586,4,232,29,116,73,29,0.83649969553316
1586,5,145,29,58,27,29,0.83649969553316
1586,6,145,29,116,48,0,0.83649969553316
1587,0,21,7,0,0,7,0.5517360892163239
1587,1,77,7,7,3,14,0.5517360892163239
1587,2,49,7,14,7,7,0.5517360892163239
1587,3,56,7,7,4,21,0.5517360892163239
1587,4,63,7,7,3,14,0.5517360892163239
1587,5,105,7,35,19,14,0.5517360892163239
1588,0,60,15,75,40,0,0.5814554715919508
1588,1,150,15,15,8,15,0.5814554715919508
1588,2,90,15,30,10,15,0.5814554715919508
1588,3,195,15,15,8,15,0.5814554715919508
1588,4,135,15,0,0,45,0.5814554715919508
1588,5,135,15,15,8,30,0.5814554715919508
1588,6,105,15,45,21,15,0.5814554715919508
1588,7,135,15,30,15,30,0.5814554715919508
1589,0,391,23,92,35,0,0.37045680464180364
1589,1,184,23,46,25,46,0.37045680464180364
1589,2,69,23,23,15,23,0.37045680464180364
1589,3,276,23,46,16,69,0.37045680464180364
1589,4,161,23,115,45,0,0.37045680464180364
1589,5,161,23,69,30,92,0.37045680464180364
1589,6,230,23,0,0,0,0.37045680464180364
1589,7,184,23,23,7,0,0.37045680464180364
1589,8,115,23,23,13,23,0.37045680464180364
1589,9,184,23,69,39,0,0.37045680464180364
1590,0,130,26,78,25,26,0.3749085858647949
1590,1,182,26,26,16,26,0.3749085858647949
1590,2,234,26,52,16,0,0.3749085858647949
1590,3,312,26,130,65,0,0.3749085858647949
1590,4,338,26,52,22,26,0.3749085858647949
1590,5,182,26,78,43,26,0.3749085858647949
1590,6,78,26,26,17,52,0.3749085858647949
1590,7,156,26,104,59,26,0.3749085858647949
1590,8,234,26,52,23,0,0.3749085858647949
1591,0,190,19,19,7,19,0.4834860589659528
1591,1,171,19,95,64,0,0.4834860589659528
1591,2,247,19,57,33,57,0.4834860589659528
1592,0,20,4,12,4,4,0.21074233499077435
1592,1,40,4,4,1,4,0.21074233499077435
1592,2,32,4,8,5,0,0.21074233499077435
1592,3,36,4,12,5,4,0.21074233499077435
1592,4,48,4,4,1,0,0.21074233499077435
1592,5,68,4,8,4,4,0.21074233499077435
1592,6,44,4,8,3,0,0.21074233499077435
1593,0,20,4,8,3,4,0.6208877329353751
1593,1,28,4,8,2,4,0.6208877329353751
1593,2,32,4,4,1,0,0.6208877329353751
1593,3,44,4,8,4,4,0.6208877329353751
1593,4,20,4,12,6,8,0.6208877329353751
1593,5,20,4,8,3,0,0.6208877329353751
1593,6,24,4,8,5,4,0.6208877329353751
1593,7,20,4,4,2,0,0.6208877329353751
1593,8,40,4,8,2,8,0.6208877329353751
1593,9,16,4,4,1,12,0.6208877329353751
1594,0,204,34,68,29,34,0.43843434140556015
1594,1,204,34,136,93,136,0.43843434140556015
1594,2,238,34,102,67,68,0.43843434140556015
1594,3,204,34,102,46,0,0.43843434140556015
1594,4,306,34,68,36,0,0.43843434140556015
1594,5,272,34,34,23,0,0.43843434140556015
1594,6,170,34,102,57,34,0.43843434140556015
1594,7,102,34,170,95,68,0.43843434140556015
1594,8,272,34,0,0,68,0.43843434140556015
1595,0,341,31,186,57,31,0.3682434885195361
1595,1,186,31,31,14,0,0.3682434885195361
1595,2,465,31,62,31,31,0.3682434885195361
1595,3,155,31,124,64,0,0.3682434885195361
1595,4,217,31,93,48,0,0.3682434885195361
1595,5,310,31,0,0,62,0.3682434885195361
1596,0,11,1,2,1,1,0.23446681288746055
1596,1,10,1,3,1,0,0.23446681288746055
1596,2,8,1,0,0,1,0.23446681288746055
1596,3,13,1,3,1,0,0.23446681288746055
1596,4,6,1,3,2,0,0.23446681288746055
1596,5,5,1,0,0,1,0.23446681288746055
1596,6,9,1,3,1,0,0.23446681288746055
1596,7,14,1,3,1,3,0.23446681288746055
1597,0,78,6,6,1,0,0.4301840452682081
1597,1,72,6,42,24,12,0.4301840452682081
1597,2,66,6,12,6,0,0.4301840452682081
1597,3,42,6,12,3,12,0.4301840452682081
1597,4,66,6,6,3,12,0.4301840452682081
1597,5,36,6,12,3,0,0.4301840452682081
1598,0,12,2,4,1,6,0.20559509586143393
1598,1,28,2,2,0,2,0.20559509586143393
1598,2,20,2,0,0,6,0.20559509586143393
1598,3,14,2,8,3,0,0.20559509586143393
1598,4,20,2,2,1,2,0.20559509586143393
1599,0,75,15,30,11,0,0.657055796234607
1599,1,75,15,15,9,15,0.657055796234607
1599,2,180,15,15,8,30,0.657055796234607
1599,3,150,15,0,0,0,0.657055796234607
1600,0,91,7,7,2,7,0.4236571389438
1600,1,84,7,0,0,7,0.4236571389438
1600,2,35,7,7,3,0,0.4236571389438
1600,3,14,7,0,0,21,0.4236571389438
1600,4,35,7,7,3,0,0.4236571389438
1601,0,30,3,3,1,9,0.362604269496344
1601,1,18,3,0,0,0,0.362604269496344
1601,2,30,3,12,5,3,0.362604269496344
1601,3,27,3,6,2,3,0.362604269496344
1601,4,30,3,9,3,0,0.362604269496344
1602,0,170,17,85,59,0,0.5065223925508707
1602,1,119,17,85,25,17,0.5065223925508707
1602,2,85,17,51,23,34,0.5065223925508707
1602,3,85,17,17,5,34,0.5065223925508707
1602,4,102,17,0,0,0,0.5065223925508707
1602,5,85,17,51,35,34,0.5065223925508707
1602,6,119,17,51,17,34,0.5065223925508707
1603,0,114,19,0,0,19,0.5065223925508707
1603,1,76,19,0,0,19,0.5065223925508707
1603,2,209,19,38,24,19,0.5065223925508707
1603,3,190,19,19,12,38,0.5065223925508707
1603,4,133,19,38,24,38,0.5065223925508707
1603,5,114,19,76,30,0,0.5065223925508707
1603,6,171,19,76,42,19,0.5065223925508707
1603,7,133,19,76,49,0,0.5065223925508707
1604,0,168,21,105,34,84,0.4713473158102049
1604,1,168,21,0,0,0,0.4713473158102049
1604,2,126,21,42,28,0,0.4713473158102049
1604,3,126,21,0,0,21,0.4713473158102049
1604,4,189,21,42,24,0,0.4713473158102049
1605,0,49,7,21,14,14,0.7405845979666797
1605,1,63,7,14,8,0,0.7405845979666797
1605,2,28,7,35,14,7,0.7405845979666797
1605,3,84,7,28,13,14,0.7405845979666797
1605,4,49,7,21,14,21,0.7405845979666797
1605,5,14,7,35,22,21,0.7405845979666797
1605,6,49,7,21,8,14,0.7405845979666797
1606,0,24,4,4,1,4,0.40291380865245685
1606,1,40,4,4,1,4,0.40291380865245685
1606,2,40,4,12,4,4,0.40291380865245685
1606,3,28,4,16,5,0,0.40291380865245685
1606,4,40,4,4,2,4,0.40291380865245685
1606,5,36,4,4,2,4,0.40291380865245685
1606,6,24,4,12,4,4,0.40291380865245685
1606,7,36,4,4,1,8,0.40291380865245685
1606,8,44,4,12,6,4,0.40291380865245685
1606,9,24,4,0,0,0,0.40291380865245685
1606,10,28,4,8,3,0,0.40291380865245685
1607,0,18,3,3,1,6,0.13694793158134685
1607,1,15,3,6,4,0,0.13694793158134685
1607,2,27,3,6,3,0,0.13694793158134685
1607,3,27,3,6,4,3,0.13694793158134685
1607,4,27,3,3,1,6,0.13694793158134685
1607,5,27,3,15,9,0,0.13694793158134685
1607,6,27,3,6,2,3,0.13694793158134685
1607,7,15,3,3,1,0,0.13694793158134685
1608,0,154,11,11,4,22,0.7951479242421406
1608,1,99,11,22,10,0,0.7951479242421406
1608,2,66,11,0,0,11,0.7951479242421406
1608,3,55,11,22,11,0,0.7951479242421406
1609,0,70,7,14,6,7,0.3360266239760955
1609,1,84,7,0,0,0,0.3360266239760955
1609,2,14,7,7,4,7,0.3360266239760955
1609,3,70,7,7,3,0,0.3360266239760955
1609,4,77,7,0,0,7,0.3360266239760955
1609,5,98,7,0,0,7,0.3360266239760955
1610,0,240,80,80,51,240,0.5457075375683064
1610,1,560,80,480,162,0,0.5457075375683064
1610,2,480,80,80,33,0,0.5457075375683064
1610,3,400,80,80,49,80,0.5457075375683064
1610,4,480,80,0,0,160,0.5457075375683064
1610,5,560,80,160,53,0,0.5457075375683064
1610,6,560,80,80,48,0,0.5457075375683064
1610,7,320,80,160,68,80,0.5457075375683064
1610,8,640,80,80,34,0,0.5457075375683064
1610,9,640,80,160,81,80,0.5457075375683064
1610,10,480,80,160,70,80,0.5457075375683064
1610,11,400,80,240,142,160,0.5457075375683064
1611,0,64,8,8,4,0,0.8671706817129297
1611,1,56,8,8,3,8,0.8671706817129297
1611,2,56,8,8,3,8,0.8671706817129297
1611,3,120,8,0,0,8,0.8671706817129297
1612,0,156,13,26,9,0,0.6057824990018492
1612,1,78,13,39,18,0,0.6057824990018492
1612,2,117,13,13,6,0,0.6057824990018492
1612,3,104,13,26,10,0,0.6057824990018492
1613,0,192,16,48,25,16,0.5443087144775113
1613,1,64,16,32,21,16,0.5443087144775113
1613,2,112,16,80,46,16,0.5443087144775113
1613,3,112,16,48,29,32,0.5443087144775113
1614,0,108,9,27,14,27,0.6259890224743064
1614,1,72,9,45,22,9,0.6259890224743064
1614,2,81,9,36,19,0,0.6259890224743064
1614,3,90,9,45,29,9,0.6259890224743064
1614,4,45,9,9,3,9,0.6259890224743064
1614,5,72,9,36,16,0,0.6259890224743064
1614,6,63,9,9,4,9,0.6259890224743064
1614,7,45,9,0,0,9,0.6259890224743064
1614,8,90,9,18,12,9,0.6259890224743064
1614,9,81,9,9,3,18,0.6259890224743064
1615,0,120,15,0,0,30,0.5823223048494363
1615,1,45,15,30,14,30,0.5823223048494363
1615,2,135,15,45,22,15,0.5823223048494363
1615,3,105,15,15,9,15,0.5823223048494363
1615,4,60,15,0,0,0,0.5823223048494363
1615,5,105,15,15,4,15,0.5823223048494363
1615,6,120,15,30,12,15,0.5823223048494363
1615,7,45,15,30,13,15,0.5823223048494363
1616,0,30,6,24,14,0,0.36301833498295544
1616,1,48,6,0,0,6,0.36301833498295544
1616,2,48,6,24,16,0,0.36301833498295544
1616,3,42,6,12,4,12,0.36301833498295544
1616,4,36,6,12,5,0,0.36301833498295544
1617,0,81,9,27,13,9,0.7108672699637224
1617,1,45,9,9,3,9,0.7108672699637224
1617,2,90,9,9,3,9,0.7108672699637224
1617,3,99,9,9,3,0,0.7108672699637224
1617,4,63,9,18,7,18,0.7108672699637224
1617,5,63,9,18,7,0,0.7108672699637224
1617,6,90,9,0,0,0,0.7108672699637224
1617,7,135,9,9,4,9,0.7108672699637224
1617,8,45,9,36,21,0,0.7108672699637224
1618,0,176,16,16,5,64,0.23896455663004643
1618,1,96,16,80,30,16,0.23896455663004643
1618,2,128,16,32,11,0,0.23896455663004643
1618,3,128,16,48,29,0,0.23896455663004643
1618,4,144,16,0,0,0,0.23896455663004643
1618,5,160,16,32,20,16,0.23896455663004643
1618,6,192,16,16,5,0,0.23896455663004643
1618,7,144,16,112,61,16,0.23896455663004643
1618,8,160,16,64,26,0,0.23896455663004643
1618,9,128,16,48,21,0,0.23896455663004643
1618,10,160,16,32,18,0,0.23896455663004643
1618,11,96,16,0,0,0,0.23896455663004643
1618,12,160,16,32,16,32,0.23896455663004643
1618,13,144,16,32,19,32,0.23896455663004643
1618,14,144,16,0,0,48,0.23896455663004643
1619,0,28,4,16,9,4,0.5204571084844847
1619,1,44,4,4,1,4,0.5204571084844847
1619,2,20,4,8,3,12,0.5204571084844847
1619,3,20,4,4,1,4,0.5204571084844847
1619,4,20,4,12,6,4,0.5204571084844847
1619,5,36,4,12,5,4,0.5204571084844847
1619,6,16,4,8,3,8,0.5204571084844847
1619,7,32,4,4,2,12,0.5204571084844847
1620,0,220,20,20,13,0,0.3481985659255213
1620,1,140,20,80,39,0,0.3481985659255213
1620,2,160,20,60,30,20,0.3481985659255213
1620,3,120,20,60,26,40,0.3481985659255213
1620,4,140,20,20,9,20,0.3481985659255213
1620,5,220,20,20,11,0,0.3481985659255213
1620,6,160,20,100,63,20,0.3481985659255213
1620,7,120,20,40,12,0,0.3481985659255213
1620,8,240,20,20,8,60,0.3481985659255213
1620,9,80,20,60,19,40,0.3481985659255213
1621,0,70,10,20,6,20,0.5557898470127368
1621,1,60,10,20,9,30,0.5557898470127368
1621,2,100,10,10,5,20,0.5557898470127368
1621,3,100,10,20,9,0,0.5557898470127368
1621,4,70,10,10,3,10,0.5557898470127368
1621,5,90,10,10,4,0,0.5557898470127368
1621,6,130,10,0,0,0,0.5557898470127368
1621,7,110,10,20,9,0,0.5557898470127368
1621,8,110,10,70,43,10,0.5557898470127368
1621,9,50,10,20,11,10,0.5557898470127368
1622,0,24,3,6,3,6,0.6503713912317359
1622,1,21,3,12,3,0,0.6503713912317359
1622,2,18,3,6,3,12,0.6503713912317359
1622,3,27,3,3,1,6,0.6503713912317359
1622,4,18,3,3,1,0,0.6503713912317359
1622,5,24,3,9,4,0,0.6503713912317359
1622,6,24,3,3,0,12,0.6503713912317359
1622,7,24,3,3,1,0,0.6503713912317359
1623,0,63,7,21,12,14,0.32842797524661327
1623,1,56,7,42,23,7,0.32842797524661327
1623,2,42,7,21,12,0,0.32842797524661327
1623,3,49,7,14,7,14,0.32842797524661327
1623,4,56,7,14,6,7,0.32842797524661327
1623,5,35,7,14,6,7,0.32842797524661327
1623,6,70,7,35,24,21,0.32842797524661327
1623,7,77,7,21,12,7,0.32842797524661327
1624,0,15,1,2,0,1,0.15545199225256656
1624,1,7,1,2,0,1,0.15545199225256656
1624,2,5,1,1,0,1,0.15545199225256656
1624,3,4,1,1,0,1,0.15545199225256656
1624,4,4,1,0,0,0,0.15545199225256656
1625,0,120,15,45,26,30,0.4861166449041635
1625,1,225,15,60,20,15,0.4861166449041635
1625,2,90,15,45,25,0,0.4861166449041635
1625,3,120,15,30,12,30,0.4861166449041635
1625,4,195,15,30,11,30,0.4861166449041635
1626,0,42,6,12,4,6,0.6092744223479808
1626,1,36,6,6,2,0,0.6092744223479808
1626,2,36,6,18,8,18,0.6092744223479808
1626,3,48,6,18,6,0,0.6092744223479808
1626,4,48,6,30,10,18,0.6092744223479808
1627,0,60,6,18,6,12,0.15955805218688277
1627,1,54,6,6,2,0,0.15955805218688277
1627,2,36,6,12,7,0,0.15955805218688277
1627,3,66,6,0,0,12,0.15955805218688277
1627,4,48,6,6,3,0,0.15955805218688277
1627,5,48,6,6,3,24,0.15955805218688277
1628,0,171,19,19,6,38,0.25745978037117745
1628,1,171,19,19,12,0,0.25745978037117745
1628,2,57,19,19,7,19,0.25745978037117745
1628,3,171,19,19,12,19,0.25745978037117745
1628,4,209,19,19,6,0,0.25745978037117745
1628,5,95,19,57,24,57,0.25745978037117745
1628,6,171,19,38,18,19,0.25745978037117745
1629,0,108,12,36,22,0,0.22778801792706832
1629,1,108,12,12,7,0,0.22778801792706832
1629,2,108,12,24,16,12,0.22778801792706832
1629,3,84,12,24,12,0,0.22778801792706832
1629,4,60,12,60,25,12,0.22778801792706832
1630,0,16,4,8,4,12,0.57179259102436
1630,1,28,4,12,6,8,0.57179259102436
1630,2,20,4,4,1,4,0.57179259102436
1630,3,24,4,0,0,0,0.57179259102436
1630,4,40,4,4,2,8,0.57179259102436
1630,5,28,4,8,5,20,0.57179259102436
1630,6,28,4,4,2,4,0.57179259102436
1631,0,80,10,20,12,20,0.8526251728173248
1631,1,50,10,10,3,10,0.8526251728173248
1631,2,80,10,20,11,0,0.8526251728173248
1631,3,60,10,20,7,20,0.8526251728173248
1631,4,30,10,20,6,30,0.8526251728173248
1631,5,60,10,10,4,0,0.8526251728173248
1631,6,60,10,20,6,10,0.8526251728173248
1631,7,110,10,50,22,10,0.8526251728173248
1632,0,108,12,12,6,0,0.5465173696756284
1632,1,204,12,12,7,12,0.5465173696756284
1632,2,120,12,48,32,12,0.5465173696756284
1632,3,132,12,12,4,12,0.5465173696756284
1632,4,96,12,12,3,0,0.5465173696756284
1632,5,48,12,36,13,48,0.5465173696756284
1632,6,48,12,36,17,24,0.5465173696756284
1633,0,66,11,44,20,33,0.5557383808570916
1633,1,121,11,11,4,11,0.5557383808570916
1633,2,66,11,33,16,11,0.5557383808570916
1633,3,66,11,33,18,22,0.5557383808570916
1633,4,88,11,44,27,22,0.5557383808570916
1633,5,66,11,44,28,11,0.5557383808570916
1633,6,88,11,0,0,0,0.5557383808570916
1633,7,88,11,11,6,0,0.5557383808570916
1634,0,36,4,8,3,0,0.30010588056047943
1634,1,20,4,8,5,4,0.30010588056047943
1634,2,16,4,24,8,4,0.30010588056047943
1634,3,28,4,20,6,4,0.30010588056047943
1634,4,32,4,4,1,0,0.30010588056047943
1635,0,320,32,64,34,64,0.8105417361058617
1635,1,160,32,32,18,32,0.8105417361058617
1635,2,160,32,64,21,128,0.8105417361058617
1635,3,160,32,0,0,0,0.8105417361058617
1635,4,256,32,128,80,32,0.8105417361058617
1635,5,192,32,192,95,32,0.8105417361058617
1636,0,42,6,6,1,6,0.22362680661694925
1636,1,42,6,12,6,0,0.22362680661694925
1637,0,120,8,16,8,8,0.7867556132730792
1637,1,48,8,8,2,0,0.7867556132730792
1637,2,88,8,24,12,0,0.7867556132730792
1637,3,72,8,8,4,8,0.7867556132730792
1637,4,112,8,16,8,8,0.7867556132730792
1637,5,64,8,24,16,0,0.7867556132730792
1637,6,48,8,24,13,0,0.7867556132730792
